Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
514259,کشاورزی,مشهد,909801033601.0,150.0,1399/11/07,1404/01/28 - 03:10:34,31627.983,67015.8,7.47
519754,کشاورزی,مشهد,909801039041.0,150.0,1401/01/10,1403/03/06 - 01:59:24,98901.56,172518.5,4.66
603272,کشاورزی,تربت حیدریه,909801058516.0,125.0,1403/03/22,1404/01/28 - 03:10:14,,,
514898,کشاورزی,مشهد,909801033964.0,125.0,1399/12/09,1403/06/05 - 01:51:39,,,
603341,کشاورزی,تربت حیدریه,909801034769.0,150.0,1400/01/19,1404/01/28 - 01:54:08,2743129.6,1457548.1,14.63
603376,کشاورزی,تربت حیدریه,909801050120.0,150.0,1402/03/31,1404/01/28 - 03:10:35,0.0,87.9,0.52
515626,کشاورزی,مشهد,909801037944.0,150.0,1400/11/18,1404/01/28 - 03:11:11,1280745.56,1304404.1,22.01
515625,کشاورزی,مشهد,909801039106.0,150.0,1400/10/29,1404/01/28 - 02:03:00,456133.13,92438.7,30.51
804859,کشاورزی,نیشابور,909801041713.0,50.0,1401/06/14,1404/01/28 - 00:53:16,2314.385,15299.8,0.97
604572,کشاورزی,تربت حیدریه,909801039450.0,50.0,1401/03/02,1402/07/22 - 02:07:09,74722.41,127162.7,5.67
515904,کشاورزی,مشهد,909801037110.0,125.0,1400/10/18,1404/01/28 - 02:10:43,314580.27,429542.7,12.89
514394,کشاورزی,مشهد,909801037931.0,100.0,1400/11/21,1404/01/28 - 02:07:36,30844.361,42557.4,6.24
603622,کشاورزی,کاشمر,909801053366.0,150.0,1403/04/23,1404/01/28 - 03:11:33,,,
529148,کشاورزی,مشهد,909801044857.0,150.0,1401/06/24,1404/01/28 - 02:10:35,96014.989,42328.1,9.21
529069,کشاورزی,مشهد,909801037898.0,150.0,1400/11/09,1404/01/28 - 02:09:52,489829.37,213053.2,22.8
209290,کشاورزی,درگز,909801032919.0,80.0,1399/07/12,1404/01/28 - 03:11:21,2289.3,6356.9,0.1
603278,کشاورزی,تربت حیدریه,909801037407.0,150.0,1400/09/21,1404/01/18 - 02:01:06,994257.4,904914.0,22.17
603277,کشاورزی,تربت حیدریه,909801037410.0,150.0,1400/09/22,1404/01/28 - 01:57:17,410832.6,729160.6,15.53
517809,کشاورزی,مشهد,909801034807.0,80.0,1401/09/01,1404/01/28 - 03:07:06,851.451,0.0,11.07
514431,کشاورزی,مشهد,909801040657.0,125.0,1401/01/30,1404/01/28 - 02:10:31,156499.2,145953.4,12.9
517810,کشاورزی,مشهد,909801041157.0,200.0,1401/01/24,1404/01/28 - 02:07:13,326026.9,210739.6,34.97
515187,کشاورزی,مشهد,909801032973.0,150.0,1399/07/15,1403/07/15 - 02:32:29,127242.0,186430.9,31.34
805031,کشاورزی,نیشابور,909801033645.0,80.0,1399/11/16,1404/01/28 - 02:07:20,2916.3,8091.9,0.1
529164,کشاورزی,مشهد,909801033395.0,125.0,1399/10/14,1403/04/10 - 02:08:16,364069.8,349262.8,23.69
529177,کشاورزی,مشهد,909801032908.0,100.0,1399/06/18,1403/06/05 - 00:57:45,103560.5,1086320.9,5.07
518452,کشاورزی,مشهد,909801035594.0,125.0,1401/01/22,1403/09/03 - 02:10:35,257681.3,474943.5,11.57
517124,کشاورزی,مشهد,909801033392.0,125.0,1399/10/04,1402/10/05 - 01:51:48,37990.72,427631.6,2.08
514674,کشاورزی,مشهد,909801033655.0,150.0,1399/10/03,1400/07/06 - 02:10:34,,,
529202,کشاورزی,مشهد,909801032176.0,100.0,1399/02/14,1404/01/28 - 02:10:40,4224725.4,1527604.7,14.44
529201,کشاورزی,مشهد,909801032331.0,100.0,1399/04/03,1404/01/28 - 02:10:34,191668.6,1295635.0,6.43
514004,کشاورزی,چناران,909801032470.0,200.0,1399/04/11,1403/07/08 - 01:19:33,550229.2,1392096.1,35.41
514648,کشاورزی,مشهد,909801032308.0,50.0,1399/02/13,1404/01/28 - 02:06:41,38926.9,851825.5,2.8
515031,کشاورزی,مشهد,909801037624.0,125.0,1400/10/28,1404/01/28 - 02:10:46,326615.59,698179.0,11.63
514365,کشاورزی,مشهد,909801033361.0,150.0,1399/11/12,1404/01/28 - 02:11:13,42859.95,108177.4,6.82
515646,کشاورزی,مشهد,909801033010.0,150.0,1399/07/19,1401/09/07 - 02:10:33,,,
514054,کشاورزی,مشهد,909801033393.0,125.0,1399/09/20,1404/01/28 - 03:10:33,330864.2,606511.8,19.61
604069,کشاورزی,تربت حیدریه,909801032916.0,80.0,1399/08/28,1404/01/28 - 03:10:31,27768.79,649534.5,1.05
623146,کشاورزی,کاشمر,909801035699.0,150.0,1400/04/28,1402/04/29 - 11:27:24,199780.41,267037.0,11.31
513475,کشاورزی,سرخس,909801035117.0,150.0,1400/03/09,1404/01/28 - 02:10:42,100798.55,32597.7,31.65
529273,کشاورزی,مشهد,909801041714.0,50.0,1401/03/17,1402/04/25 - 02:08:20,131.677,260.6,0.34
924076,کشاورزی,تربت جام,909801033633.0,100.0,1399/09/29,1404/01/28 - 02:10:51,,,
603159,کشاورزی,تربت حیدریه,909801048182.0,150.0,1401/09/22,1404/01/28 - 03:10:44,81561.69,2145.1,16.32
603404,کشاورزی,تربت حیدریه,909801046098.0,150.0,1401/07/29,1404/01/28 - 02:10:33,121590.4,11773.2,18.2
514673,کشاورزی,مشهد,909801035399.0,150.0,1400/04/22,1404/01/28 - 02:10:39,273536.7,383589.1,24.01
603044,کشاورزی,تربت حیدریه,909801037831.0,200.0,1400/11/04,1404/01/28 - 03:11:19,231811.712,104518.0,26.45
515093,کشاورزی,مشهد,909801047244.0,125.0,1402/02/18,1403/02/18 - 03:09:00,0.0,,
603203,کشاورزی,تربت حیدریه,909801048206.0,150.0,1401/11/10,1404/01/28 - 03:07:54,80187.27,4212.7,20.23
514691,کشاورزی,مشهد,909801032876.0,125.0,1399/07/06,1403/12/15 - 02:10:14,1236275.7,1484189.9,13.6
515384,کشاورزی,مشهد,909801033072.0,200.0,1399/07/14,1404/01/28 - 02:10:33,507001.3,1686929.8,6.95
529175,کشاورزی,مشهد,909801033961.0,125.0,1400/01/24,1402/04/19 - 02:10:45,354339.9,1091200.0,18.83
805053,کشاورزی,نیشابور,909801034777.0,50.0,1400/02/02,1400/05/13 - 02:10:43,,,
514187,کشاورزی,مشهد,909801034095.0,150.0,1400/02/06,1404/01/28 - 02:10:31,130127.01,375338.8,2.28
603142,کشاورزی,تربت حیدریه,909801052905.0,150.0,1402/05/11,1404/01/28 - 03:09:06,,,
603484,کشاورزی,تربت حیدریه,909801047094.0,150.0,1401/10/03,1404/01/28 - 03:12:14,123008.67,11426.9,19.8
516027,کشاورزی,مشهد,909801037991.0,100.0,1401/05/29,1404/01/28 - 03:09:32,59619.98,50830.8,11.97
514557,کشاورزی,مشهد,909801058168.0,50.0,1402/10/07,1404/01/28 - 03:10:59,,,
122043,کشاورزی,نیشابور,909801044562.0,80.0,1401/06/03,1404/01/28 - 02:09:42,8260.504,22346.6,1.66
603046,کشاورزی,تربت حیدریه,909801037941.0,150.0,1400/12/20,1404/01/28 - 03:00:22,721262.08,980342.2,20.81
520837,کشاورزی,مشهد,909801032619.0,80.0,1399/05/16,1404/01/28 - 02:08:36,252450.7,1231721.0,12.01
604374,کشاورزی,تربت حیدریه,909801061784.0,100.0,1403/03/09,1404/01/28 - 03:10:44,,,
517491,کشاورزی,مشهد,909801051632.0,50.0,1402/03/24,1404/01/27 - 03:08:43,,,
518438,کشاورزی,مشهد,909801045370.0,125.0,1401/06/02,1404/01/28 - 02:10:44,20652.4,53839.8,2.6
515344,کشاورزی,مشهد,909801032961.0,125.0,1399/06/23,1404/01/07 - 02:12:02,121300.6,2496093.9,5.14
518208,کشاورزی,مشهد,909801034384.0,200.0,1399/12/27,1404/01/28 - 02:11:30,517567.6,385135.5,21.53
529179,کشاورزی,مشهد,909801033239.0,125.0,1399/08/17,1399/09/29 - 02:10:30,,,
530053,کشاورزی,مشهد,909801033066.0,80.0,1399/11/20,1404/01/28 - 03:10:24,23796.01,688588.6,0.89
514916,کشاورزی,مشهد,909801033881.0,100.0,1399/12/06,1404/01/16 - 02:09:04,264682.36,1171901.9,3.53
622009,کشاورزی,تربت حیدریه,909801053571.0,150.0,1402/07/21,1404/01/28 - 03:10:40,,,
622061,کشاورزی,تربت حیدریه,909801048169.0,80.0,1402/07/26,1404/01/28 - 03:09:32,0.0,,
529133,کشاورزی,مشهد,909801050977.0,125.0,1402/03/23,1404/01/22 - 03:02:38,,,
514483,کشاورزی,مشهد,909801037854.0,100.0,1400/11/17,1404/01/28 - 03:06:42,516548.7,482459.2,12.75
529385,کشاورزی,مشهد,909801033400.0,150.0,1399/09/18,1404/01/28 - 02:10:30,178404.2,770938.0,9.88
804120,کشاورزی,نیشابور,909801046029.0,125.0,1401/07/09,1404/01/28 - 02:10:51,52037.44,6592.4,15.47
804229,کشاورزی,نیشابور,909801046147.0,125.0,1401/07/09,1404/01/27 - 01:55:48,44149.8,1328.0,17.51
804176,کشاورزی,نیشابور,909801046156.0,150.0,1401/07/09,1401/11/08 - 02:11:32,26640.14,629.0,20.29
529055,کشاورزی,مشهد,909801046631.0,150.0,1401/07/11,1404/01/28 - 03:10:35,236858.5,164979.1,29.47
107143,کشاورزی,سبزوار,909801035325.0,150.0,1400/03/18,1404/01/28 - 02:07:39,724429.0,2096996.5,20.88
102241,کشاورزی,سبزوار,909801035429.0,150.0,1400/04/09,1400/07/17 - 02:10:40,,,
103193,کشاورزی,سبزوار,909801053980.0,200.0,1402/10/07,1403/08/07 - 03:10:33,,,
602005,کشاورزی,خواف,909801055759.0,125.0,1402/08/30,1404/01/28 - 02:14:13,,,
529434,کشاورزی,مشهد,909801049056.0,150.0,1402/01/20,1404/01/28 - 03:08:32,0.0,,
515637,کشاورزی,مشهد,909801033627.0,100.0,1399/10/11,1404/01/28 - 02:10:33,559046.2,1153301.0,9.5
100106,کشاورزی,سبزوار,909801063835.0,100.0,1403/04/11,1404/01/28 - 03:13:12,,,
516081,کشاورزی,مشهد,909801049773.0,150.0,1401/12/18,1404/01/28 - 03:10:38,81412.2,0.0,14.0
514250,کشاورزی,مشهد,909801037196.0,100.0,1400/09/17,1404/01/28 - 03:08:27,188204.359,428576.2,11.72
925247,کشاورزی,باخرز,909801035013.0,50.0,1400/03/24,1404/01/28 - 02:10:01,5685.4,56574.8,3.3
518473,کشاورزی,مشهد,909801032684.0,100.0,1399/06/03,1404/01/28 - 03:01:20,250173.7,909533.1,12.28
925005,کشاورزی,باخرز,909801035005.0,100.0,1400/03/03,1403/07/29 - 02:04:50,338274.8,437856.7,30.17
