Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
246.67000000000002,0,0.0,3747861.4,850468.5,928,944,3048.39,1401/011401/021401/031401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/09
29.19,0,0.0,865125.1,18894.26,742,792,2433.78,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/02
119.9,0,0.0,716984.9,383245.98,581,581,1900.0,1401/011401/021401/031401/041401/051401/061401/071401/081403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
88.52,1,3.33,1080563.7,162395.64,408,458,1335.91,1401/011401/021401/031401/041401/051401/061401/071402/061402/081402/091402/101402/111402/121403/011403/02
32.41,0,0.0,54934.0,11771.934,505,521,1647.52,1401/011401/021401/031401/041401/051401/061401/071401/081401/091402/111402/121403/011403/021403/031403/041403/051403/06
467.23,7,23.33,175016.1,731287.7000000001,616,639,2025.8,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/091403/101403/111403/12
539.5600000000001,1,3.23,364194.4,1045193.81,745,761,2448.39,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/01
415.88,0,0.0,33124.4,539374.7000000001,322,335,1056.67,1401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/07
712.34,1,3.23,1510853.1,1279715.58,845,855,2766.97,1401/011401/031401/041401/051401/061401/071401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/06
855.25,8,25.81,1490002.7000000002,1286574.22,1062,1065,3490.0,1401/011401/021401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
310.97,3,9.68,28090.399999999998,589110.94,400,454,1320.0,1402/091402/101402/111402/121403/011403/021403/031403/051403/061403/071403/081403/091403/101403/111403/12
64.79,0,0.0,15899.9,31055.710000000003,151,183,493.33,1401/041401/051401/061401/071401/091401/10
410.25,40,133.8,73546.6,116083.664,947,976,3104.2,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/121402/011402/021402/031402/041402/051402/061402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/101403/111403/12
788.69,24,80.46000000000001,14863161.3,16168917.5,902,913,2963.55,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/101403/111403/12
892.79,12,40.0,9827810.4,8443445.530000001,1093,1096,3589.66,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
459.04,2,6.66,3393231.6,1343926.496,847,849,2793.33,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
163.8,0,0.0,26769.2,39899.049999999996,337,365,1106.67,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/07
119.03,0,0.0,1248.6999999999998,170262.96399999998,489,515,1613.33,1402/071402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
648.26,0,0.0,837382.6,1403566.9000000001,670,789,2206.22,1401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/101402/111402/121403/011403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
549.05,0,0.0,20014.6,1455054.3,475,517,1564.52,1402/031402/041402/051402/061402/071402/081402/091402/101403/041403/051403/061403/071403/081403/091403/101403/111403/12
133.92000000000002,1,3.33,262560.1,191307.7,142,184,464.52,1402/031402/041402/051402/061402/071402/08
483.65999999999997,7,23.33,321169.3,1537552.6,666,669,2190.32,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
575.79,7,23.33,1130927.3,1794456.4000000001,655,700,2149.72,1401/121402/011402/021402/031402/041402/051402/061402/071402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/111403/12
440.52,0,0.0,6399.3,802697.4,454,484,1498.74,1401/091401/101401/111401/121402/121403/011403/021403/031403/041403/051403/061403/071403/091403/101403/111403/12
418.85,0,0.0,49864.5,1305462.5,454,491,1479.03,1402/011402/021402/031402/041402/051402/061403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
145.9,11,36.67,666440.9,1579437.2,216,275,703.05,1401/121402/011402/021402/031402/041402/051402/061402/071402/08
57.47,0,0.0,1320.7,14168.82,490,546,1616.45,1402/061402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
122.36,1,3.23,1040651.5,169951.2,348,365,1142.53,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/12
73.92,0,0.0,511.1,43478.29,399,425,1313.34,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
344.87,20,66.35,471309.10000000003,1168169.763,549,576,1810.19,1401/011401/021401/031401/041401/051401/081401/091401/111401/121402/081402/101402/121403/021403/031403/051403/081403/101403/111403/12
29.25,0,0.0,5588.3,50613.4,21,31,67.74,1401/01
0.0,0,0.0,0.0,0.0,210,216,680.0,1401/011401/021401/031401/041401/051401/061401/07
27.15,0,0.0,2588.3,36080.346,299,304,983.87,1403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
15.629999999999999,0,0.0,189.0,1170.497,309,335,1016.13,1403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
26.45,1,3.33,37145.6,39466.36,657,669,2161.29,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
6.3,0,0.0,8072.699999999999,3956.93,469,489,1535.48,1402/021402/031402/041402/051402/061402/071402/081403/031403/041403/051403/061403/071403/081403/101403/111403/12
117.48,1,3.33,4098.7,192334.068,387,394,1276.67,1402/111402/121403/011403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
3.5,0,0.0,0.3,862.823,455,455,1500.0,1401/071401/081401/091401/101401/111401/121402/011402/021403/021403/031403/051403/061403/081403/091403/12
64.42,1,3.23,218140.6,140121.597,913,945,2994.84,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
4.15,0,0.0,568.5,3887.804,274,274,900.0,1403/031403/041403/051403/061403/081403/091403/101403/111403/12
11.13,0,0.0,42704.5,19855.79,647,669,2129.03,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
18.97,0,0.0,67.3,1088.935,463,484,1530.0,1402/071402/081402/091402/101402/111402/121403/011403/031403/041403/051403/061403/071403/081403/091403/101403/12
17.64,0,0.0,158.5,1041.536,313,335,1029.03,1403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.537,975,975,3200.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/061402/071402/081402/091402/101402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/11
19.74,0,0.0,29727.1,7335.657999999999,725,760,2384.52,1401/111401/121402/011402/021402/031402/041402/051402/061402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
336.03000000000003,0,0.0,585470.9,373196.48,934,947,3056.67,1401/011401/021401/031401/041401/051401/061401/071401/081402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/091403/101403/111403/12
298.34,7,22.799999999999997,3527588.2,523494.23,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
7.75,0,0.0,18.2,253.367,448,454,1480.0,1402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
19.54,5,16.67,27115.0,30988.001,1055,1066,3463.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
28.77,2,6.5600000000000005,29392.6,10062.129,596,609,1957.96,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/12
21.49,2,6.45,48141.5,17454.586,1078,1096,3541.94,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
16.240000000000002,0,0.0,13765.099999999999,10237.221,332,334,1093.55,1401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/02
58.95,0,0.0,12327.8,12437.261,716,729,2356.87,1401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/021403/031403/041403/051403/061403/081403/091403/11
186.26,1,3.45,109269.2,108615.16,1038,1065,3412.9,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
72.25,0,0.0,1546.4,106387.267,232,245,755.17,1402/121403/011403/021403/031403/041403/051403/061403/07
387.01,8,26.779999999999998,2579708.5,1460328.8,905,910,2983.33,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
669.51,0,0.0,588742.1,1249449.9,994,1006,3260.52,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
9.04,0,0.0,180.4,723.06,211,214,690.0,1403/031403/041403/051403/061403/071403/081403/09
12.9,5,16.67,89910.1,24087.594,839,855,2746.39,1401/011401/021401/031401/041401/051401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/111403/12
20.84,0,0.0,527709.6,31419.943,1025,1036,3363.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
19.54,0,0.0,79.5,1401.51,150,150,500.0,1403/081403/091403/101403/111403/12
73.39,0,0.0,3088.0,248083.7,448,484,1480.0,1401/081401/091401/101401/111401/121403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
4.99,0,0.0,1293.0,5514.875,181,181,600.0,1403/061403/081403/091403/101403/111403/12
715.51,0,0.0,652976.1,83533.909,731,731,2400.0,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
20.46,1,3.33,1294.2,5726.3949999999995,537,576,1773.23,1402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
3.8499999999999996,0,0.0,1235.9,1608.372,363,425,1193.66,1402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
19.22,1,3.23,1105.5,2587.678,531,576,1753.23,1402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
343.26,0,0.0,321547.8,577156.834,821,821,2700.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/091403/101403/111403/12
7.4,12,38.71,237284.8,13454.955,485,489,1587.1,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/04
13.629999999999999,2,6.46,371.09999999999997,281.586,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
19.51,10,33.34,110707.3,45607.673,709,731,2329.03,1401/011401/021401/031401/041402/031402/051402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
2.54,0,0.0,118.8,189.93,732,761,2404.73,1401/011401/031401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/081402/091403/011403/021403/031403/041403/051403/061403/081403/091403/101403/111403/12
20.31,0,0.0,1153.6,25598.86,150,150,500.0,1403/081403/091403/101403/111403/12
667.46,0,0.0,19630.5,8344.764,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
73.46,0,0.0,163079.3,129607.113,459,489,1503.23,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/04
8.49,0,0.0,61922.1,10383.026,915,915,3000.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/061403/07
43.08,9,29.779999999999998,17258.7,4618.299,911,912,2996.67,1401/011401/031401/041401/091401/101401/111401/121402/011402/021402/031402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
34.13,11,36.699999999999996,137729.4,11689.192,1030,1036,3380.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/101403/111403/12
32.17,3,10.23,61925.8,35910.695999999996,552,610,1809.9,1402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/09
177.63,2,6.5600000000000005,287762.0,226917.1,1077,1096,3537.5099999999998,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
2.87,0,0.0,1804.9,2769.4970000000003,448,454,1480.0,1402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
23.34,1,3.23,75304.0,40120.71,715,730,2350.22,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101402/071402/081402/091402/101402/111402/121403/011403/021403/031403/051403/061403/071403/081403/09
26.009999999999998,0,0.0,73363.59999999999,13430.913,697,728,2297.42,1401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/041403/051403/061403/071403/081403/091403/101403/111403/12
4.609999999999999,2,6.45,1205.8,1827.0,633,636,2090.0,1401/021401/041401/081401/091401/101401/111402/081402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/11
14.8,1,3.33,354558.5,28443.170000000002,1080,1096,3548.39,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
12.01,0,0.0,4441.4,2721.554,124,124,400.0,1401/011401/021401/031401/04
74.3,8,25.93,888613.4,89303.86,984,1006,3228.39,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/09
108.62,9,30.45,920043.1,670671.8300000001,639,668,2106.35,1401/031401/041401/051401/061401/071401/081401/091402/041402/051402/071402/081402/101402/121403/011403/021403/041403/071403/081403/091403/101403/111403/12
7.2,0,0.0,0.0,1.815,396,425,1303.33,1402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
4.49,0,0.0,329.1,868.159,166,180,553.33,1403/071403/081403/091403/101403/111403/12
13.91,2,6.9,32610.9,3974.556,1081,1096,3551.51,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
13.4,0,0.0,4.6,73.1,448,454,1480.0,1402/091402/101402/111402/121403/011403/021403/041403/051403/061403/071403/081403/091403/101403/111403/12
293.21,0,0.0,1403911.9000000001,577535.0,860,880,2833.33,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
73.81,0,0.0,6471.5,100506.96,561,605,1855.16,1401/101401/111401/121402/011402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
106.97,0,0.0,1490.3,153686.5,186,244,612.37,1402/031402/041402/051402/061402/071402/081402/091402/10
117.79,0,0.0,3475.5,162228.86,304,304,1000.0,1403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
318.01,0,0.0,135909.6,692320.7,598,607,1970.97,1402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
515.0,22,73.56,19560393.700000003,14547341.8,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
25.7,0,0.0,1.0,29.812,313,335,1029.03,1403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
195.82,1,3.45,439269.5,374118.1,801,820,2636.67,1401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
415.46,2,6.78,459798.39999999997,659194.256,634,638,2087.09,1402/031402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
788.38,0,0.0,73809.8,1093034.4,868,910,2864.52,1401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
113.96,0,0.0,3938.7000000000003,206607.83,394,395,1296.67,1402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/10
73.28999999999999,0,0.0,1838.0,99624.458,229,242,758.06,1403/051403/061403/071403/081403/091403/101403/111403/12
67.43,0,0.0,25566.5,120155.9,520,545,1716.67,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
52.86,0,0.0,56317.1,94245.01,323,365,1064.52,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/02
95.07,3,10.0,12316.8,130360.25,807,820,2656.67,1401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/111403/12
218.56,0,0.0,5095.4,332630.394,459,485,1513.33,1402/071402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
88.73,0,0.0,4147.1,151944.547,437,455,1440.0,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
204.4,0,0.0,47680.700000000004,266963.288,571,577,1880.65,1402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/091403/101403/111403/12
109.74,0,0.0,46704.799999999996,56024.51,680,700,2235.48,1402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
2.74,2,6.46,1557.6000000000001,602.414,76,92,246.67000000000002,1401/051401/061401/07
58.89,0,0.0,806.5,5300.829,750,912,2468.33,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/041402/051402/071402/081402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
307.15,0,0.0,14357.1,396889.312,750,761,2463.33,1401/111402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
280.02000000000004,0,0.0,18148.4,135216.9,1016,1036,3333.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/081403/091403/101403/11
10.07,0,0.0,670.0,3999.391,234,276,762.15,1403/011403/021403/031403/041403/051403/061403/071403/081403/09
34.64,13,43.46,24987.6,4239.08,625,639,2054.84,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
6.43,1,3.33,21552.9,9121.19,657,669,2161.29,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
38.0,0,0.0,128.1,1215.428,463,548,1522.68,1402/041402/051402/061402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
8.18,0,0.0,13884.1,14717.044,655,669,2154.84,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
60.34,0,0.0,399139.0,26186.998,1065,1065,3500.0,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
115.12,0,0.0,4426.8,321947.535,491,518,1612.9,1402/031402/051402/061402/071402/081402/091403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
30.580000000000002,0,0.0,2267.3,38770.426,234,305,764.99,1402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
173.89000000000001,1,3.33,153458.2,242691.4,932,943,3064.52,1401/041401/051401/061401/071401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
32.83,0,0.0,18651.1,4743.267,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
32.61,0,0.0,43557.700000000004,34910.33,640,669,2106.45,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
30.56,0,0.0,20317.9,4910.2519999999995,776,790,2553.33,1401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/111403/12
14.98,0,0.0,1190.2,1570.272,639,669,2103.23,1402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
27.89,0,0.0,3253.8,46670.87,273,273,900.0,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
139.97,0,0.0,13016.8,12265.832,1066,1096,3500.1,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
156.76,0,0.0,1480504.2,231092.683,914,945,2999.99,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/031403/041403/051403/061403/091403/101403/111403/12
120.6,0,0.0,93737.8,177665.453,746,855,2443.32,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111402/031402/041402/051402/061402/101402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/111403/12
25.02,0,0.0,86.3,811.779,479,485,1580.0,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
11.64,0,0.0,280.9,797.433,525,576,1733.34,1402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,101,124,325.81,1403/011403/021403/031403/04
24.060000000000002,0,0.0,208.8,15756.423,494,515,1630.0,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/111403/12
0.0,0,0.0,0.0,0.045,131,150,436.67,1403/081403/091403/101403/111403/12
144.22,0,0.0,304182.1,212599.11,395,396,1296.77,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/01
549.47,0,0.0,536307.1,671759.8,1048,1066,3441.94,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
530.02,0,0.0,342846.4,722825.47,883,1036,2892.95,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/111401/121402/011402/021402/031402/041402/051402/061402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
163.21,0,0.0,2594.9,111257.20999999999,459,514,1514.8899999999999,1402/071402/081402/091402/101402/111402/121403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
152.09,0,0.0,12092.6,127541.31,859,880,2830.0,1401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,153,181,506.67,1402/091402/101402/111402/121403/011403/02
34.39,0,0.0,531.8,1382.078,1063,1096,3493.54,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
15.64,0,0.0,224.70000000000002,4121.086,166,180,553.33,1403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,960.962,172,211,573.01,1403/061403/071403/081403/091403/101403/111403/12
318.02,0,0.0,2524311.6,878499.9,1071,1096,3516.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
