,Subscription Code,License Type,County,Meter Serial,Meter Size,Installation Date,Last Connection Time,Consumption in Period (m³),Operating Hours in Period (h),Average Flow Rate in Period (l/s)
1838,806498,,نیشابور,909801037819.0,80.0,1400/12/08,1404/01/28 - 02:04:48,17746.07,169219.8,3.73
1839,911898,خدمات,مشهد,909801036865.0,50.0,1400/08/16,1404/01/24 - 02:09:32,8694.29,17993.9,2.16
1840,516939,,مشهد,909801069192.0,50.0,1403/12/05,1404/01/28 - 03:06:38,762.383,240.2,0.9
1841,4246194,,کاشمر,929801000419.0,15.0,1403/10/06,1404/01/27 - 13:50:36,-10.509,0.0,
1842,804865,کشاورزی,مشهد,909801033965.0,125.0,1399/12/13,1404/01/28 - 02:08:09,42602.7,539.0,19.8
1843,622083,کشاورزی,تربت حیدریه,909801054023.0,150.0,1402/10/04,1404/01/28 - 02:39:09,-72320.873,20098.9,14.64
1844,603096,کشاورزی,تربت حیدریه,909801059585.0,125.0,1403/01/15,1404/01/15 - 03:11:15,450961.9,4321.4,28.08
1845,603432,کشاورزی,تربت حیدریه,909801050796.0,125.0,1402/12/18,1404/01/28 - 03:10:57,36610.15,5356.7,2.24
1846,513148,کشاورزی,سرخس,909801053486.0,200.0,1402/10/17,1404/01/28 - 03:10:26,597734.5,3124.8,57.2
1847,516582,کشاورزی,مشهد,909801032938.0,100.0,1399/07/10,1401/05/26 - 02:10:32,,,
1848,622027,کشاورزی,تربت حیدریه,909801052904.0,150.0,1402/05/19,1404/01/28 - 03:08:22,393428.4,25664.4,19.74
1849,604025,کشاورزی,تربت حیدریه,909801036536.0,80.0,1400/08/13,1404/01/28 - 02:10:35,15733.39,17051.1,2.51
1850,804939,صنعتی,نیشابور,909801048111.0,50.0,1401/09/22,1404/01/28 - 03:10:36,1350.791,120.0,3.05
1851,541192,,مشهد,909801060368.0,50.0,1403/01/28,1404/01/28 - 03:08:50,37817.25,4727.4,2.17
1852,203700,,قوچان,909801052623.0,50.0,1402/04/07,1404/01/28 - 03:10:40,12269.94,21255.4,0.55
1853,805917,صنعتی,نیشابور,909801033403.0,50.0,1399/08/24,1404/01/28 - 02:10:33,419.93,41.8,2.64
1854,519746,,مشهد,909801067022.0,50.0,1403/08/27,1404/01/28 - 03:10:41,8775.396,1142.6,2.12
1855,805080,کشاورزی,نیشابور,909801033407.0,50.0,1399/08/22,1404/01/28 - 02:10:27,2449.25,542.2,1.31
1856,606144,کشاورزی,تربت حیدریه,909801047197.0,125.0,1402/02/06,1402/07/03 - 03:05:01,,,
1857,604652,کشاورزی,تربت حیدریه,909801034876.0,50.0,1400/03/11,1403/05/07 - 02:10:47,1630.611,151.0,3.18
1858,603101,کشاورزی,تربت حیدریه,909801054142.0,150.0,1402/06/07,1404/01/14 - 03:00:01,440358.8,12650.6,24.11
1859,516214,,مشهد,909801032665.0,50.0,1399/10/29,1404/01/28 - 02:01:05,1963.847,713.7,1.56
1860,513505,کشاورزی,سرخس,909801039108.0,150.0,1400/11/20,1404/01/28 - 03:10:42,296940.8,25823.5,30.06
1861,519054,صنعتی,مشهد,909801063380.0,50.0,1403/05/04,1404/01/28 - 03:10:33,19703.953,2801.8,2.03
1862,512810,,مشهد,929801000317.0,15.0,1403/03/22,1404/01/28 - 14:15:40,492.622,0.0,
1863,512809,,مشهد,929801000321.0,15.0,1403/03/22,1403/08/17 - 00:04:02,1636.963,0.0,
1864,200708,کشاورزی,قوچان,909801044450.0,50.0,1401/05/03,1404/01/28 - 02:10:02,1936.767,263.8,1.99
1865,517400,خدمات,مشهد,909801044679.0,50.0,1401/05/22,1404/01/28 - 02:09:20,4727.36,696.3,1.78
1866,530034,کشاورزی,مشهد,909801058127.0,100.0,1403/04/31,1404/01/28 - 02:22:33,0.0,0.0,
1867,529043,کشاورزی,مشهد,909801044142.0,150.0,1401/08/17,1404/01/28 - 02:10:43,98402.0,8732.6,3.87
1868,518723,خدمات,مشهد,909801060246.0,50.0,1402/12/20,1404/01/28 - 03:07:42,255.714,78.8,0.72
1869,601122,صنعتی,تربت حیدریه,909801034842.0,50.0,1400/02/08,1401/09/29 - 02:11:54,,,
1870,609183,,کاشمر,909801037954.0,50.0,1400/11/18,1403/11/27 - 02:10:42,1707.66,565.1,0.85
1871,514833,,مشهد,909801067019.0,50.0,1403/08/30,1404/01/28 - 03:10:46,6039.508,409.5,3.96
1872,529116,کشاورزی,مشهد,909801032086.0,150.0,1398/12/23,1404/01/28 - 01:11:54,,,
1873,529334,کشاورزی,مشهد,909801032121.0,150.0,1399/01/16,1404/01/28 - 02:42:47,-1236180.0,842086.1,11.75
1874,519874,,مشهد,909801037430.0,50.0,1400/12/09,1404/01/28 - 02:48:16,9707.2,7204.6,3.26
1875,514003,,مشهد,909801058732.0,125.0,1403/05/20,1404/01/28 - 03:08:49,0.0,0.0,
1876,515493,کشاورزی,مشهد,909801056639.0,150.0,1402/09/07,1403/03/22 - 03:07:57,13609.999,3061.6,4.56
1877,1580790446,,بردسکن,929801000583.0,15.0,1403/08/01,1404/01/19 - 13:57:09,681.96,0.0,
1878,602827,,خواف,909801063360.0,50.0,1403/04/14,1404/01/28 - 03:11:40,764.395,230.4,1.04
1879,00167,,نیشابور,929801000167.0,20.0,1403/05/16,1404/01/27 - 13:53:23,9.043,0.0,
1880,01537,,نیشابور,929801001537.0,20.0,1403/11/11,1403/12/25 - 00:16:22,0.21,0.0,
1881,515495,,مشهد,909801067630.0,50.0,1403/08/09,1404/01/28 - 03:09:24,386.558,61.3,1.22
1882,200893,کشاورزی,قوچان,909801035597.0,125.0,1400/05/24,1404/01/22 - 02:10:33,94109.7,2891.4,9.01
1883,122092,صنعتی,نیشابور,909801034854.0,50.0,1400/03/05,1403/11/18 - 02:09:16,1413.196,472.8,0.95
1884,517892,صنعتی,مشهد,909801032723.0,50.0,1399/06/30,1404/01/28 - 03:10:43,7491.963,566.8,2.28
1885,514051,سایر,مشهد,909801036863.0,50.0,1400/08/19,1404/01/28 - 02:09:15,-7165.887,652.7,2.68
1886,609098,کشاورزی,کاشمر,909801037185.0,150.0,1400/09/07,1404/01/28 - 03:11:35,788959.7,10827.1,21.56
1887,604832,کشاورزی,تربت حیدریه,909801032459.0,80.0,1399/06/23,1403/06/05 - 01:46:24,,,
1888,5515838,,فریمان,929801000439.0,15.0,1403/12/13,1404/01/27 - 13:52:16,1.617,0.0,
1889,200560,کشاورزی,مشهد,909801066589.0,50.0,1403/07/23,1404/01/25 - 03:09:05,41.17,36.7,0.46
1890,911408,صنعتی,تربت جام,909801032673.0,50.0,1399/08/18,1404/01/11 - 02:10:12,13.3,3.0,0.57
1891,924245,,تربت جام,909801051935.0,50.0,1403/10/27,1404/01/28 - 03:07:08,47.227,4.0,3.0
1892,518036,,مشهد,909801059443.0,50.0,1403/11/14,1404/01/28 - 03:07:15,7.789,1.2,1.4
1893,517975,,مشهد,909801058199.0,50.0,1403/02/12,1404/01/28 - 03:01:23,41584.257,1812.5,6.27
1894,603424,کشاورزی,تربت حیدریه,909801039462.0,100.0,1401/05/12,1404/01/28 - 02:04:14,166626.7,85.9,18.81
1895,603256,کشاورزی,تربت حیدریه,909801062087.0,200.0,1403/03/23,1404/01/23 - 03:04:59,16988.207,677.1,6.96
1896,201271,,قوچان,909801057081.0,50.0,1402/09/11,1404/01/28 - 03:10:39,7685.893,1795.9,2.27
1897,603489,کشاورزی,تربت حیدریه,909801052439.0,125.0,1402/07/26,1403/12/23 - 03:10:41,66403.8,1383.7,20.2
1898,514507,کشاورزی,مشهد,909801041728.0,125.0,1401/04/01,1404/01/28 - 01:55:21,122470.7,5269.7,7.84
1899,529053,کشاورزی,مشهد,909801032709.0,150.0,1399/07/03,1404/01/18 - 02:10:34,222626.0,221993.3,9.45
1900,514521,کشاورزی,مشهد,909801032941.0,100.0,1399/07/07,1403/09/20 - 02:10:35,98288.1,3741.9,7.37
1901,209327,,درگز,909801061180.0,50.0,1403/02/04,1404/01/22 - 02:42:55,8655.934,2015.1,1.16
1902,209595,,درگز,909801051924.0,50.0,1402/04/28,1404/01/28 - 01:59:52,1115.576,1248.7,1.56
1903,514265,کشاورزی,مشهد,909801048152.0,125.0,1401/10/11,1404/01/26 - 03:10:39,76350.5,51408.7,4.47
1904,518807,شرب و بهداشت دام,مشهد,909801052571.0,50.0,1402/05/14,1404/01/25 - 02:38:24,10.143,230.8,0.49
1905,107240,کشاورزی,سبزوار,909801033673.0,50.0,1399/10/16,1403/06/04 - 23:05:27,,,
1906,517055,کشاورزی,مشهد,909801036940.0,125.0,1400/08/15,1404/01/28 - 00:37:34,26073.8,41474.2,5.84
1907,805294,کشاورزی,مشهد,909801056231.0,125.0,1403/03/24,1404/01/28 - 03:10:49,46752.0,1576.5,8.41
1908,529171,کشاورزی,مشهد,909801032877.0,125.0,1399/06/07,1403/08/21 - 03:09:30,48905.7,228010.4,3.08
1909,529254,کشاورزی,مشهد,909801033204.0,150.0,1399/08/06,1404/01/28 - 02:10:33,221252.6,6776.8,9.45
1910,529033,کشاورزی,مشهد,909801056531.0,125.0,1402/12/05,1404/01/28 - 03:10:31,126977.395,5619.1,6.33
1911,804849,کشاورزی,نیشابور,909801061182.0,50.0,1403/03/07,1404/01/26 - 03:10:41,31390.028,3227.1,2.7
1912,4245951,,کاشمر,929801000544.0,15.0,1403/07/23,1404/01/27 - 13:52:07,188.217,0.0,
1913,103815,,سبزوار,909801048838.0,50.0,1401/11/11,1404/01/28 - 03:09:27,1004.481,303.1,1.65
1914,529088,کشاورزی,مشهد,909801035273.0,150.0,1400/03/22,1404/01/28 - 01:59:32,235313.0,21028.5,13.84
1915,514048,کشاورزی,مشهد,909801051930.0,50.0,1402/10/03,1404/01/28 - 03:10:41,26684.429,5855.6,4.1
1916,515399,کشاورزی,مشهد,909801033968.0,125.0,1399/12/24,1403/10/26 - 02:10:30,10012.2,1799.6,2.61
1917,516151,سایر,مشهد,909801035053.0,50.0,1400/07/18,1402/05/07 - 02:11:50,,,
1918,603144,کشاورزی,تربت حیدریه,909801056496.0,150.0,1402/09/26,1404/01/20 - 03:11:07,621799.6,61388.3,23.7
1919,524949,,مشهد,909801058244.0,80.0,1403/03/08,1404/01/28 - 03:10:57,15887.141,4188.4,1.08
1920,515672,سایر,مشهد,909801032063.0,50.0,1398/11/23,1404/01/28 - 03:11:31,-3442.252,384.6,3.32
1921,529228,کشاورزی,مشهد,909801046628.0,150.0,1401/08/09,1404/01/28 - 03:10:38,396526.5,57352.5,18.39
1922,604346,کشاورزی,تربت حیدریه,909801033234.0,80.0,1399/08/18,1404/01/28 - 02:11:22,8112.31,10685.2,2.78
1923,302142,کشاورزی,گناباد,909801063793.0,100.0,1403/07/28,1404/01/28 - 03:10:37,42874.099,2623.4,4.53
1924,519681,شرب و بهداشت دام,مشهد,909801034020.0,50.0,1399/11/21,1403/12/19 - 01:43:15,6579.26,668.2,2.74
1925,529250,کشاورزی,مشهد,909801033206.0,150.0,1399/08/07,1404/01/28 - 02:10:29,94870.6,6187.1,4.4
1926,529251,کشاورزی,مشهد,909801033208.0,150.0,1399/08/08,1401/11/12 - 02:08:22,,,
1927,4245937,,کاشمر,929801000530.0,15.0,1403/07/22,1404/01/27 - 13:52:27,116.015,0.0,
1928,805708,کشاورزی,نیشابور,909801044682.0,50.0,1401/04/30,1404/01/13 - 02:10:44,-43416.608,2360.9,7.32
1929,515807,کشاورزی,مشهد,909801032081.0,125.0,1399/01/18,1404/01/28 - 03:10:58,-1141844.7,2720.7,17.75
1930,603060,کشاورزی,تربت حیدریه,909801046033.0,125.0,1401/07/09,1404/01/28 - 02:08:37,308504.6,38072.1,13.23
1931,000163,,کاخک,929801000163.0,20.0,1403/05/13,1404/01/23 - 13:53:22,4066.737,0.0,
1932,514970,کشاورزی,مشهد,909801032034.0,100.0,1398/11/03,1404/01/22 - 03:04:01,,,
1933,516955,کشاورزی,مشهد,909801035285.0,125.0,1400/05/10,1404/01/28 - 03:10:37,-384451.967,1.8,8.4
1934,801121980509,,سبزوار,801121980509.0,200.0,1398/08/14,1400/09/13 - 00:00:23,,,
1935,514699,صنعتی,مشهد,909801034973.0,200.0,1400/03/01,1403/10/14 - 02:10:28,963031.0,3666.4,70.25
1936,516805,صنعتی,مشهد,909801035001.0,150.0,1400/03/01,1404/01/28 - 02:10:22,357291.45,6656.1,15.18
1937,514696,صنعتی,مشهد,909801035159.0,200.0,1400/03/02,1404/01/28 - 02:10:34,552303.0,75708.9,42.51
1938,514698,صنعتی,مشهد,909801041143.0,200.0,1401/04/25,1404/01/28 - 02:10:34,0.0,0.0,
1939,517814,کشاورزی,مشهد,909801046091.0,150.0,1401/08/04,1404/01/28 - 02:10:40,-440390.2,33430.7,18.11
1940,608154,کشاورزی,کاشمر,909801059639.0,125.0,1403/03/10,1404/01/28 - 03:11:06,192334.068,4097.3,12.54
1941,107024,کشاورزی,سبزوار,909801056027.0,100.0,1402/08/10,1404/01/28 - 03:07:03,240237.74,8143.0,14.34
1942,524775,صنعتی,قوچان,909801059453.0,50.0,1403/02/19,1404/01/28 - 03:08:01,378.314,175.6,0.68
1943,514949,کشاورزی,مشهد,909801037848.0,100.0,1400/10/20,1404/01/28 - 02:11:04,151631.4,5098.8,11.67
1944,514604,کشاورزی,مشهد,909801032593.0,100.0,1399/05/02,1404/01/28 - 03:10:38,-277298.326,4183.5,6.75
1945,514914,کشاورزی,مشهد,909801041726.0,125.0,1401/03/04,1404/01/28 - 03:10:54,-16013.3,4.8,0.2
1946,925011,کشاورزی,باخرز,909801044476.0,50.0,1401/06/17,1402/07/04 - 02:00:42,,,
1947,514806,کشاورزی,مشهد,909801039464.0,100.0,1401/07/13,1404/01/28 - 02:10:44,72519.1,15241.4,4.52
1948,603151,کشاورزی,تربت حیدریه,909801054269.0,200.0,1403/05/29,1404/01/28 - 03:10:38,204557.771,3248.8,17.68
1949,604263,,تربت حیدریه,909801059539.0,80.0,1404/01/20,1404/01/28 - 03:10:38,0.0,0.0,
1950,618005,کشاورزی,کاشمر,909801037826.0,80.0,1401/02/19,1404/01/28 - 01:59:28,108427.53,3827.3,6.6
1951,518158,,مشهد,909801060240.0,50.0,1402/12/20,1404/01/28 - 03:07:55,12129.706,1153.1,3.41
1952,805873,شرب و بهداشت دام,نیشابور,909801032304.0,50.0,1399/02/17,1404/01/28 - 03:07:34,229.843,23.9,2.43
1953,618309,شرب و بهداشت دام,کاشمر,909801049965.0,50.0,1401/12/24,1404/01/28 - 03:10:34,-1378.197,723.4,2.23
1954,519056,,قوچان,909801068258.0,50.0,1403/10/05,1404/01/28 - 03:10:57,418.903,36.9,5.48
1955,519085,,قوچان,909801068267.0,50.0,1403/10/04,1404/01/28 - 03:08:05,101.043,23.9,1.53
1956,109170,شرب و بهداشت دام,سبزوار,909801063907.0,50.0,1403/06/08,1403/12/20 - 03:10:30,1718.371,589.9,0.9
1957,541975,,مشهد,909801041708.0,50.0,1401/06/15,1404/01/28 - 02:08:01,13328.9,15717.6,0.77
1958,515792,کشاورزی,مشهد,909801032392.0,125.0,1399/05/14,1404/01/28 - 02:10:26,107785.6,3293.8,9.02
1959,541193,,مشهد,909801034989.0,50.0,1400/06/15,1404/01/28 - 01:43:14,4762.531,1178.7,2.29
1960,515415,کشاورزی,مشهد,909801059596.0,125.0,1403/01/18,1404/01/27 - 02:18:46,8558.033,239.0,8.9
1961,4245910,,کاشمر,929801000594.0,15.0,1403/07/18,1404/01/27 - 13:53:35,60.528,0.0,
1962,1651330444,,فریمان,929801000481.0,15.0,1404/01/07,1404/01/19 - 03:10:34,0.0,0.0,
1963,527807,شرب و بهداشت دام,مشهد,909801032873.0,50.0,1399/06/25,1404/01/26 - 03:11:23,39816.058,2823.2,3.12
1964,30791,,مشهد,929801000677.0,15.0,1403/08/08,1404/01/27 - 13:57:37,882.263,0.0,
1965,514499,کشاورزی,مشهد,909801033924.0,125.0,1399/11/08,1404/01/28 - 03:11:27,15348.967,717.3,6.77
1966,517329,کشاورزی,مشهد,909801064520.0,125.0,1403/04/20,1404/01/28 - 03:06:17,45.204,0.7,9.43
1967,514881,,مشهد,909801069495.0,80.0,1403/12/14,1404/01/28 - 03:10:39,0.113,0.0,
1968,515821,شرب شهری,مشهد,909801061715.0,50.0,1403/05/24,1404/01/28 - 03:08:34,10375.361,2124.0,1.37
1969,804851,صنعتی,نیشابور,909801033998.0,50.0,1399/11/16,1404/01/28 - 02:10:35,4610.53,579.9,1.94
1970,518885,صنعتی,مشهد,909801033196.0,50.0,1399/08/07,1404/01/28 - 02:10:45,185.495,18.8,2.64
1971,517500,صنعتی,مشهد,909801037289.0,50.0,1400/09/13,1404/01/28 - 03:10:38,697.296,75.3,2.29
1972,529183,صنعتی,مشهد,909801032979.0,50.0,1399/07/07,1403/12/13 - 02:10:34,5233.73,717.0,2.04
1973,515843,کشاورزی,مشهد,909801039439.0,100.0,1401/07/18,1404/01/28 - 02:10:42,8630.3,219.7,10.91
1974,514475,کشاورزی,مشهد,909801045369.0,125.0,1401/05/31,1404/01/28 - 01:55:33,48544.1,4639.3,10.52
1975,805468,شرب و بهداشت دام,نیشابور,909801045162.0,50.0,1401/08/26,1404/01/27 - 02:11:40,976.319,37.1,1.13
1976,517935,کشاورزی,مشهد,909801056297.0,100.0,1403/02/19,1404/01/28 - 03:04:35,35619.641,1962.6,5.13
1977,201474,کشاورزی,قوچان,909801035312.0,50.0,1400/05/13,1403/11/02 - 01:39:20,4835.95,1009.2,1.3
1978,301129,,تربت حیدریه,909801054024.0,150.0,1403/11/12,1404/01/28 - 03:03:09,14984.782,568.1,7.69
1979,528010,,قوچان,909801057072.0,50.0,1403/11/03,1404/01/24 - 02:55:36,0.0,0.0,
1980,805645,کشاورزی,نیشابور,909801039227.0,50.0,1400/10/29,1404/01/28 - 00:56:11,1579.056,245.3,1.93
1981,602250,,تربت حیدریه,909801033567.0,100.0,1399/10/30,1403/10/22 - 02:10:31,13182.4,2297.6,2.37
1982,602007,,خواف,909801033630.0,100.0,1399/10/30,1401/08/01 - 02:11:07,,,
1983,516876,صنعتی,مشهد,909801044687.0,50.0,1401/06/24,1404/01/28 - 02:10:34,1096.55,111.2,2.66
1984,4245913,,کاشمر,929801000529.0,15.0,1403/07/18,1404/01/27 - 13:51:54,76.509,0.0,
1985,603552,کشاورزی,کاشمر,909801052488.0,150.0,1402/03/27,1404/01/28 - 03:06:07,17963.09,23328.7,13.45
1986,521208,کشاورزی,کلات,909801037807.0,50.0,1400/09/29,1404/01/28 - 02:09:32,22077.726,10314.7,0.86
1987,1633700056,,فریمان,929801000602.0,15.0,1404/01/17,1404/01/27 - 13:53:21,0.0,0.0,
1988,518075,صنعتی,مشهد,909801032503.0,50.0,1399/03/21,1404/01/28 - 02:11:41,905.138,107.4,2.2
1989,14211222,,خرو,929801000231.0,15.0,1403/05/02,1404/01/27 - 13:17:41,720.106,0.0,
1990,34511,,نیشابور,929801000316.0,15.0,1403/05/18,1404/01/27 - 13:57:37,5.112,0.0,
1991,529023,کشاورزی,مشهد,909801033243.0,125.0,1399/08/03,1403/04/12 - 02:02:54,,,
1992,605149,کشاورزی,تربت حیدریه,909801034497.0,80.0,1400/01/28,1404/01/28 - 02:10:33,61151.6,2356.1,7.3
1993,910519,کشاورزی,تایباد,909801058242.0,80.0,1402/11/09,1403/10/05 - 03:10:02,25610.063,6478.8,3.41
1994,604336,کشاورزی,تربت حیدریه,909801047561.0,80.0,1401/10/01,1404/01/28 - 03:11:09,27831.75,19531.4,5.21
1995,603388,کشاورزی,تربت حیدریه,909801049296.0,125.0,1402/08/12,1404/01/28 - 03:10:57,105753.38,6528.5,4.68
1996,603380,کشاورزی,تربت حیدریه,909801052440.0,125.0,1402/08/11,1404/01/28 - 03:10:46,60666.3,4014.0,5.24
1997,603379,کشاورزی,تربت حیدریه,909801053243.0,150.0,1402/08/12,1404/01/24 - 03:10:10,40497.58,10816.0,2.97
1998,529118,کشاورزی,مشهد,909801035352.0,150.0,1400/04/02,1404/01/28 - 02:11:08,437090.9,22079.1,17.95
1999,609196,شرب و بهداشت دام,کاشمر,909801055469.0,50.0,1402/07/10,1404/01/28 - 03:10:41,4807.654,1046.5,1.24
2000,603033,کشاورزی,تربت حیدریه,909801046145.0,125.0,1401/07/30,1403/10/20 - 02:08:02,151429.0,3621.0,15.0
2001,529181,کشاورزی,مشهد,909801033399.0,150.0,1399/10/10,1404/01/26 - 02:04:43,175146.3,50789.8,12.28
2002,516476,شرب و بهداشت دام,مشهد,909801033114.0,50.0,1399/07/23,1404/01/03 - 00:35:36,1501.432,178.9,2.13
2003,603160,کشاورزی,تربت حیدریه,909801035096.0,125.0,1400/02/30,1404/01/28 - 03:11:14,232517.5,223648.7,15.79
2004,516014,صنعتی,مشهد,909801034019.0,50.0,1399/11/26,1404/01/28 - 02:12:12,12892.482,48.4,3.9
2005,804622,کشاورزی,نیشابور,909801053140.0,200.0,1402/04/25,1404/01/28 - 03:03:28,-390348.479,4237.6,38.56
2006,804620,کشاورزی,نیشابور,909801053210.0,200.0,1402/04/25,1404/01/28 - 02:06:58,367844.4,4181.3,28.02
2007,514259,کشاورزی,مشهد,909801033601.0,150.0,1399/11/07,1404/01/28 - 03:10:34,-52061.161,3916.7,16.79
2008,519754,کشاورزی,مشهد,909801039041.0,150.0,1401/01/10,1403/03/06 - 01:59:24,11733.0,158824.9,4.5
2009,911729,,تربت جام,909801034211.0,50.0,1399/12/06,1403/08/03 - 02:10:31,1156.29,62.5,3.04
2010,603272,کشاورزی,تربت حیدریه,909801058516.0,125.0,1403/03/22,1404/01/28 - 03:10:14,220866.018,2648.1,20.01
2011,101609,خدمات,سبزوار,909801051922.0,50.0,1402/03/25,1404/01/28 - 03:07:32,-27735.56,947.2,3.3
2012,514898,کشاورزی,مشهد,909801033964.0,125.0,1399/12/09,1403/06/05 - 01:51:39,,,
2013,603341,کشاورزی,تربت حیدریه,909801034769.0,150.0,1400/01/19,1404/01/28 - 01:54:08,213132.7,3229.3,18.45
2014,603376,کشاورزی,تربت حیدریه,909801050120.0,150.0,1402/03/31,1404/01/28 - 03:10:35,229343.5,42041.7,9.38
2015,515626,کشاورزی,مشهد,909801037944.0,150.0,1400/11/18,1404/01/28 - 03:11:11,445525.57,4704.2,26.11
2016,515625,کشاورزی,مشهد,909801039106.0,150.0,1400/10/29,1404/01/28 - 02:03:00,254764.3,2319.9,29.84
2017,804859,کشاورزی,نیشابور,909801041713.0,50.0,1401/06/14,1404/01/28 - 00:53:16,1650.157,1729.0,2.1
2018,622273,,تربت حیدریه,909801032302.0,50.0,1399/02/24,1404/01/28 - 02:06:29,19.032,5.0,0.82
2019,604572,کشاورزی,تربت حیدریه,909801039450.0,50.0,1401/03/02,1402/07/22 - 02:07:09,,,
2020,516762,صنعتی,مشهد,909801061628.0,50.0,1403/02/18,1404/01/28 - 03:08:37,8914.915,546.7,4.5
2021,515904,کشاورزی,مشهد,909801037110.0,125.0,1400/10/18,1404/01/28 - 02:10:43,310183.0,8807.3,13.14
2022,514394,کشاورزی,مشهد,909801037931.0,100.0,1400/11/21,1404/01/28 - 02:07:36,51641.7,7365.6,5.42
2023,14211248,,خرو,929801000251.0,20.0,1403/02/01,1403/11/18 - 00:50:55,-5.459,0.0,
2024,1666810213,,فیروزه,929801000523.0,15.0,1403/07/07,1404/01/27 - 13:52:05,44.836,0.0,
2025,603622,کشاورزی,کاشمر,909801053366.0,150.0,1403/04/23,1404/01/28 - 03:11:33,79468.36,2039.4,11.03
2026,603132,,تربت حیدریه,909801056233.0,125.0,1402/12/27,1404/01/28 - 03:06:33,386303.251,2228.4,18.29
2027,529148,کشاورزی,مشهد,909801044857.0,150.0,1401/06/24,1404/01/28 - 02:10:35,165830.0,112667.1,7.3
2028,۶۰۳۱۶۴,,تربت حیدریه,909801065187.0,125.0,1403/10/26,1404/01/28 - 03:11:24,35473.713,600.9,16.81
2029,529069,کشاورزی,مشهد,909801037898.0,150.0,1400/11/09,1404/01/28 - 02:09:52,56196.3,103833.5,15.42
2030,601194,صنعتی,تربت حیدریه,909801033668.0,50.0,1401/06/16,1404/01/28 - 02:10:31,108.262,53.2,0.55
2031,805741,شرب و بهداشت دام,نیشابور,909801066599.0,50.0,1403/06/29,1404/01/28 - 03:10:42,812.539,224.9,0.95
